Hour,R0ad_name,Direction,Location,Time_Spend,Type,Dead,Injury,inside shoulder,inner lane,Nakauchi Lane,middle lane,Chinese and foreign lanes,outer lane,outer shoulder,ramp,capsize accident,construction accident,Dangerous goods vehicles,vehicle fire,Smoke car accident,Mainline interruption,branch, Category, crash car count,datetime,is_death,is_injury,car_type1_ratio,car_type2_ratio,car_type3_ratio,car_type4_ratio,car_type5_ratio
8,10010,2,26.5,7,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/22 08:00,FALSE,FALSE,1,0,0,0,0
8,10010,1,10,8,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/3/22 08:07,FALSE,FALSE,1,0,0,0,0
8,10030,2,27.1,26,A3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/22 08:09,FALSE,FALSE,1,0,0,0,0
8,10010,1,53.8,4,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/22 08:58,FALSE,FALSE,1,0,0,0,0
8,10030,2,103.3,5,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/22 08:59,FALSE,FALSE,1,0,0,0,0
9,10010,1,36.9,5,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/22 09:01,FALSE,FALSE,1,0,0,0,0
8,10010,1,87.6,14,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/3/22 08:57,FALSE,FALSE,1,0,0,0,0
9,10010,1,39.7,13,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/22 09:14,FALSE,FALSE,1,0,0,0,0
9,10030,2,60.5,23,A3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/3/22 09:45,FALSE,FALSE,1,0,0,0,0
10,10010,1,51.7,6,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/22 10:03,FALSE,FALSE,1,0,0,0,0
10,10010,1,42.3,32,A2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/3/22 10:04,FALSE,TRUE,1,0,0,0,0
10,10030,2,37,14,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/3/22 10:49,FALSE,FALSE,1,0,0,0,0
13,10010,2,40,44,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,1,2023/3/22 13:40,FALSE,FALSE,1,0,0,0,0
14,10010,1,34,2,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/22 14:29,FALSE,FALSE,0.5,0.5,0,0,0
15,10030,2,37.5,10,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,3,2023/3/22 15:40,FALSE,FALSE,1,0,0,0,0
16,10010,1,51.2,6,A3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Train,5,2023/3/22 16:21,FALSE,FALSE,1,0,0,0,0
17,10010,1,30.9,13,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/22 17:29,FALSE,FALSE,0.5,0,0.5,0,0
17,10030,1,36.8,4,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/22 17:47,FALSE,FALSE,1,0,0,0,0
18,10030,2,44.6,5,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/22 18:05,FALSE,FALSE,1,0,0,0,0
18,10010,2,95.1,2,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/22 18:27,FALSE,FALSE,1,0,0,0,0
18,10030,1,20,28,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/22 18:14,FALSE,FALSE,1,0,0,0,0
18,10030,2,64.1,18,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/22 18:26,FALSE,FALSE,0.5,0.5,0,0,0
19,10030,1,20.9,42,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,Train,1,2023/3/22 19:41,FALSE,FALSE,1,0,0,0,0
23,10010,2,35,65,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,Train,2,2023/3/22 23:40,FALSE,FALSE,0,0.5,0,0.5,0
0,10010,1,66.7,79,A2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/23 00:14,FALSE,TRUE,0.5,0,0.5,0,0
6,10010,1,71,3,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/23 06:30,FALSE,FALSE,1,0,0,0,0
7,10010,1,15,8,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/3/23 07:29,FALSE,FALSE,1,0,0,0,0
7,10010,2,49.9,23,A3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/23 07:21,FALSE,FALSE,0.5,0.5,0,0,0
7,10010,1,28.2,2,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/23 07:52,FALSE,FALSE,1,0,0,0,0
8,10030,2,27,7,A3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/23 08:13,FALSE,FALSE,1,0,0,0,0
15,10010,1,41,26,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/3/10 15:32,FALSE,FALSE,0.5,0,0.5,0,0
8,10010,2,28.4,3,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/23 08:46,FALSE,FALSE,1,0,0,0,0
9,10010,1,33,12,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/3/23 09:01,FALSE,FALSE,1,0,0,0,0
9,10030,1,34.8,14,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,3,2023/3/23 09:19,FALSE,FALSE,0.666666667,0,0.333333333,0,0
9,10010,1,89.9,24,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Train,2,2023/3/23 09:22,FALSE,FALSE,1,0,0,0,0
9,10020,4,19.9,32,A2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/23 09:17,FALSE,TRUE,1,0,0,0,0
10,10010,2,29,16,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/23 10:22,FALSE,FALSE,1,0,0,0,0
11,10010,1,41,4,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/3/23 11:55,FALSE,FALSE,1,0,0,0,0
13,10020,3,1.7,9,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/23 13:07,FALSE,FALSE,0.5,0.5,0,0,0
12,10010,1,30.2,24,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/23 12:54,FALSE,FALSE,0.5,0,0.5,0,0
13,10010,1,51.1,21,A3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Train,4,2023/3/23 13:55,FALSE,FALSE,1,0,0,0,0
14,10030,1,90.8,28,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/23 14:18,FALSE,FALSE,0.5,0.5,0,0,0
14,10010,2,25.3,6,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/23 14:55,FALSE,FALSE,1,0,0,0,0
15,10010,2,24.7,8,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/23 15:21,FALSE,FALSE,1,0,0,0,0
14,10020,4,5.5,36,A2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,1,2023/3/23 14:56,FALSE,TRUE,0,0,1,0,0
18,10010,1,68.1,3,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/23 18:39,FALSE,FALSE,1,0,0,0,0
23,10010,1,71,37,A3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/23 23:07,FALSE,FALSE,0.5,0,0.5,0,0
7,10030,2,21.6,20,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 07:23,FALSE,FALSE,0.5,0,0.5,0,0
7,10010,2,33.7,28,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 07:19,FALSE,FALSE,1,0,0,0,0
7,10010,2,52,35,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,1,2023/3/24 07:14,FALSE,FALSE,0,0,1,0,0
7,10010,1,53,6,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 07:47,FALSE,FALSE,1,0,0,0,0
7,10010,2,33,54,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,3,2023/3/24 07:14,FALSE,FALSE,0.666666667,0.333333333,0,0,0
8,10010,2,25.4,14,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 08:05,FALSE,FALSE,0.5,0.5,0,0,0
8,10030,1,32.7,2,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 08:23,FALSE,FALSE,0.5,0,0.5,0,0
8,10030,2,35,7,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 08:20,FALSE,FALSE,1,0,0,0,0
8,10010,2,41,13,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/3/24 08:42,FALSE,FALSE,1,0,0,0,0
8,10010,2,42.5,10,A3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 08:58,FALSE,FALSE,1,0,0,0,0
9,10010,2,24.1,8,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 09:15,FALSE,FALSE,1,0,0,0,0
9,10010,2,41.4,38,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 09:07,FALSE,FALSE,1,0,0,0,0
9,10010,2,56.3,8,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 09:50,FALSE,FALSE,0.5,0,0.5,0,0
9,10010,2,26.5,12,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 09:54,FALSE,FALSE,0.5,0.5,0,0,0
10,10010,2,59.3,9,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 10:04,FALSE,FALSE,1,0,0,0,0
10,10010,2,45.4,30,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 10:00,FALSE,FALSE,1,0,0,0,0
11,10010,1,38.9,33,A3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 11:35,FALSE,FALSE,0.5,0.5,0,0,0
13,10010,2,24.9,16,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,4,2023/3/24 13:34,FALSE,FALSE,1,0,0,0,0
14,10010,2,83,20,A3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 14:43,FALSE,FALSE,0.5,0.5,0,0,0
16,10030,2,35,16,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 16:11,FALSE,FALSE,0.5,0,0.5,0,0
16,10010,2,35.9,4,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 16:41,FALSE,FALSE,1,0,0,0,0
16,10010,1,50.1,16,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 16:49,FALSE,FALSE,0.5,0.5,0,0,0
17,10030,2,56.9,6,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 17:07,FALSE,FALSE,1,0,0,0,0
17,10010,2,62,2,A3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 17:11,FALSE,FALSE,1,0,0,0,0
17,10010,2,27.8,12,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/3/24 17:19,FALSE,FALSE,0.666666667,0,0,0,0.333333333
18,10010,1,52,4,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/3/24 18:04,FALSE,FALSE,1,0,0,0,0
18,10010,1,99,1,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 18:24,FALSE,FALSE,1,0,0,0,0
18,10010,1,18,5,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/3/24 18:42,FALSE,FALSE,0.5,0,0,0.5,0
18,10010,1,58.4,19,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 18:42,FALSE,FALSE,0.5,0,0.5,0,0
18,10030,2,24.4,17,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 18:45,FALSE,FALSE,1,0,0,0,0
18,10030,1,53.2,20,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/24 18:53,FALSE,FALSE,1,0,0,0,0
19,10010,1,95,18,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/3/24 19:55,FALSE,FALSE,1,0,0,0,0
6,10010,2,86.2,18,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/25 06:29,FALSE,FALSE,1,0,0,0,0
7,10010,1,72.3,21,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/25 07:06,FALSE,FALSE,1,0,0,0,0
7,10030,1,62.8,8,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/25 07:25,FALSE,FALSE,1,0,0,0,0
7,10030,2,42.7,7,A3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/25 07:41,FALSE,FALSE,1,0,0,0,0
8,10010,1,70.2,10,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/3/25 08:03,FALSE,FALSE,1,0,0,0,0
9,10010,2,100.5,23,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/25 09:43,FALSE,FALSE,1,0,0,0,0
9,10030,1,66.6,23,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/25 09:54,FALSE,FALSE,1,0,0,0,0
10,10010,2,5,19,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/3/25 10:24,FALSE,FALSE,0.5,0,0,0.5,0
10,10030,1,45,53,A3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/25 10:27,FALSE,FALSE,1,0,0,0,0
11,10010,1,34.6,18,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/25 11:31,FALSE,FALSE,1,0,0,0,0
11,10010,1,62.4,32,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/25 11:39,FALSE,FALSE,0.5,0.5,0,0,0
12,10010,1,33.6,6,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/25 12:07,FALSE,FALSE,1,0,0,0,0
12,10010,2,80.9,9,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/25 12:29,FALSE,FALSE,0.5,0,0.5,0,0
14,10010,1,35.5,6,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Train,2,2023/3/25 14:02,FALSE,FALSE,1,0,0,0,0
13,10030,1,16,16,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/25 13:53,FALSE,FALSE,0.5,0,0.5,0,0
14,10010,1,36.5,9,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/25 14:14,FALSE,FALSE,1,0,0,0,0
14,10010,2,34.7,2,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/25 14:26,FALSE,FALSE,0.5,0,0.5,0,0
15,10010,2,25.3,7,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/25 15:43,FALSE,FALSE,1,0,0,0,0
16,10010,2,35.2,9,A3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/25 16:21,FALSE,FALSE,1,0,0,0,0
16,10010,1,61,10,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/25 16:31,FALSE,FALSE,1,0,0,0,0
16,10010,1,50.4,4,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/25 16:47,FALSE,FALSE,1,0,0,0,0
8,10010,1,27,17,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/3/9 08:33,FALSE,FALSE,1,0,0,0,0
9,10010,1,10.5,12,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 09:30,FALSE,FALSE,0.5,0.5,0,0,0
8,10010,2,63.7,9,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 08:43,FALSE,FALSE,1,0,0,0,0
9,10010,1,87.6,4,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 09:48,FALSE,FALSE,1,0,0,0,0
9,10010,2,22,11,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 09:54,FALSE,FALSE,0.5,0.5,0,0,0
10,10030,1,73,11,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/3/9 10:08,FALSE,FALSE,0.5,0.5,0,0,0
10,10010,1,91,23,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/3/9 10:07,FALSE,FALSE,1,0,0,0,0
10,10010,2,5,5,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/3/9 10:31,FALSE,FALSE,1,0,0,0,0
10,10010,1,39.6,13,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,4,2023/3/9 10:39,FALSE,FALSE,0.25,0.25,0.5,0,0
10,10030,2,37.9,19,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 10:38,FALSE,FALSE,0.5,0,0.5,0,0
11,10010,2,44,10,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 11:08,FALSE,FALSE,0.5,0,0.5,0,0
11,10010,2,27.6,4,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 11:20,FALSE,FALSE,0,0,1,0,0
11,10010,1,91,6,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Train,2,2023/3/9 11:21,FALSE,FALSE,1,0,0,0,0
11,10030,2,37.2,31,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 11:11,FALSE,FALSE,1,0,0,0,0
12,10010,2,24.5,33,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 12:25,FALSE,FALSE,0.5,0,0.5,0,0
13,10010,2,25.7,8,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,3,2023/3/9 13:24,FALSE,FALSE,0.666666667,0,0.333333333,0,0
13,10010,2,69.9,26,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,1,2023/3/9 13:09,FALSE,FALSE,1,0,0,0,0
13,10010,2,33.4,10,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 13:39,FALSE,FALSE,1,0,0,0,0
13,10010,1,51.3,9,A3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Train,3,2023/3/9 13:53,FALSE,FALSE,1,0,0,0,0
14,10010,1,87.9,7,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 14:28,FALSE,FALSE,1,0,0,0,0
14,10010,2,36.3,10,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,3,2023/3/9 14:55,FALSE,FALSE,0.333333333,0.333333333,0.333333333,0,0
15,10010,1,7.7,5,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/3/9 15:34,FALSE,FALSE,0.333333333,0,0.666666667,0,0
15,10010,2,39.7,7,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 15:44,FALSE,FALSE,1,0,0,0,0
15,10010,2,53.2,13,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 15:42,FALSE,FALSE,1,0,0,0,0
16,10030,2,71,30,A2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Train,2,2023/3/9 16:04,FALSE,TRUE,0,0.5,0.5,0,0
16,10010,1,43,7,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 16:34,FALSE,FALSE,1,0,0,0,0
17,10010,1,70.5,12,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/3/9 17:28,FALSE,FALSE,1,0,0,0,0
17,10030,2,46.4,44,A2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 17:16,FALSE,TRUE,0.5,0,0.5,0,0
18,10020,4,6,8,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 18:34,FALSE,FALSE,1,0,0,0,0
18,10010,2,35.7,3,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Train,2,2023/3/9 18:43,FALSE,FALSE,1,0,0,0,0
18,10010,1,31,21,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 18:33,FALSE,FALSE,1,0,0,0,0
18,10010,1,15,30,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 18:47,FALSE,FALSE,0.5,0,0.5,0,0
19,10010,1,60.3,8,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 19:22,FALSE,FALSE,0.5,0,0.5,0,0
21,10010,2,76.4,39,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 21:36,FALSE,FALSE,1,0,0,0,0
23,10010,2,62,14,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/9 23:39,FALSE,FALSE,0.5,0,0,0,0.5
0,10010,1,40.1,33,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/10 00:12,FALSE,FALSE,0.5,0,0.5,0,0
6,10010,2,42.1,7,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/10 06:50,FALSE,FALSE,1,0,0,0,0
7,10010,1,87.7,5,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/10 07:08,FALSE,FALSE,1,0,0,0,0
7,10010,2,44.5,52,A2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/10 07:25,FALSE,TRUE,0.5,0,0,0.5,0
7,10010,1,72.3,47,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/10 07:15,FALSE,FALSE,1,0,0,0,0
8,10010,2,45,7,A3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/10 08:13,FALSE,FALSE,1,0,0,0,0
8,10010,2,61.5,8,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,3,2023/3/10 08:18,FALSE,FALSE,1,0,0,0,0
8,10020,4,7.1,11,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Train,2,2023/3/10 08:26,FALSE,FALSE,1,0,0,0,0
8,10020,4,19.5,10,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Train,2,2023/3/10 08:28,FALSE,FALSE,0,0,1,0,0
9,10010,1,39.7,19,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Train,3,2023/3/10 09:31,FALSE,FALSE,1,0,0,0,0
14,10010,1,273.4,52,A2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,Train,2,2023/6/13 14:47,FALSE,TRUE,0,0.5,0.5,0,0
15,10010,1,366.4,8,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,Train,2,2023/6/13 15:15,FALSE,FALSE,0.5,0,0,0,0.5
15,10030,2,290.6,14,A3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Train,1,2023/6/13 15:28,FALSE,FALSE,1,0,0,0,0
15,10010,2,272.8,7,A3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,Train,2,2023/6/13 15:52,FALSE,FALSE,1,0,0,0,0
15,10010,1,272.8,38,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,Train,4,2023/6/13 15:57,FALSE,FALSE,0.75,0,0.25,0,0
16,10030,1,297.2,11,A3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,Train,1,2023/6/13 16:01,FALSE,FALSE,1,0,0,0,0
17,10010,1,350.3,8,A3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,Train,2,2023/6/13 17:13,FALSE,FALSE,0.5,0,0.5,0,0
18,10100,4,3.6,35,A2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Train,3,2023/6/13 18:37,FALSE,TRUE,1,0,0,0,0
19,10010,1,325.5,11,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Train,2,2023/6/13 19:10,FALSE,FALSE,1,0,0,0,0
19,10010,2,367.4,2,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,Train,2,2023/6/13 19:34,FALSE,FALSE,1,0,0,0,0
21,10010,1,350,9,A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Train,2,2023/6/13 21:17,FALSE,FALSE,0.5,0,0.5,0,0
21,10010,2,371.4,37,A3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,Train,1,2023/6/13 21:45,FALSE,FALSE,1,0,0,0,0
5,10010,2,319.6,147,A3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,Train,1,2023/6/14 05:23,FALSE,FALSE,0,0,0,0,1
